,user,date,items
360,713,2020-06-29T13:26:20+05:30,"[19890, 19889, 19842, 19878]"
361,130,2020-09-17T18:20:37+05:30,"[22211, 22207]"
362,130,2020-09-17T16:11:30+05:30,[22629]
363,130,2020-09-16T18:19:03+05:30,[22211]
364,130,2020-09-16T16:47:04+05:30,"[21683, 21684, 21677, 21678]"
365,130,2020-09-15T17:48:27+05:30,"[22208, 22273, 22074]"
366,130,2020-08-06T17:46:46+05:30,[22211]
367,130,2020-08-06T15:46:48+05:30,[22211]
368,130,2020-08-05T19:25:28+05:30,"[22206, 22207]"
369,130,2020-08-04T19:51:03+05:30,"[22206, 22207]"
370,130,2020-08-04T16:52:09+05:30,"[22208, 22212, 22213, 22207]"
371,130,2020-07-31T18:56:12+05:30,"[21864, 21865]"
372,130,2020-07-31T16:23:11+05:30,[22207]
373,130,2020-07-30T17:46:31+05:30,"[22208, 22206]"
374,130,2020-07-29T19:16:16+05:30,[22207]
375,130,2020-07-29T17:11:46+05:30,"[20019, 20018, 19891]"
376,130,2020-07-28T19:12:43+05:30,"[22074, 22076]"
377,130,2020-07-28T17:10:59+05:30,"[21862, 21863]"
378,130,2020-07-27T18:36:55+05:30,[22074]
379,130,2020-07-27T16:02:03+05:30,"[21787, 21788]"
380,130,2020-07-27T15:33:53+05:30,[22076]
381,130,2020-07-25T17:30:54+05:30,"[22074, 22076]"
382,130,2020-07-24T19:08:30+05:30,[21862]
383,130,2020-07-24T18:12:02+05:30,"[22091, 22092, 22093, 21943, 21944, 21945, 21946, 21947]"
384,130,2020-07-24T17:55:32+05:30,[21862]
385,130,2020-07-24T17:11:07+05:30,"[21862, 21863]"
386,130,2020-07-23T20:05:08+05:30,"[22074, 22076]"
387,130,2020-07-23T19:24:26+05:30,"[21682, 21677, 21678]"
388,130,2020-07-22T18:53:56+05:30,"[22073, 22075]"
389,130,2020-07-22T16:55:15+05:30,[22076]
390,130,2020-07-21T19:40:55+05:30,"[21682, 21683, 21677, 21678]"
391,130,2020-07-21T16:25:48+05:30,[22076]
392,130,2020-07-20T13:37:50+05:30,[20140]
393,130,2020-07-18T15:58:26+05:30,[21865]
394,130,2020-07-17T17:56:41+05:30,[19618]
395,130,2020-07-16T18:41:31+05:30,"[20164, 19615]"
396,130,2020-07-16T18:07:16+05:30,[19615]
397,130,2020-07-15T17:43:57+05:30,[21865]
398,130,2020-07-14T19:44:27+05:30,"[19890, 19889, 19842, 19878]"
399,130,2020-07-13T17:51:33+05:30,"[20018, 20019]"
400,130,2020-07-13T15:00:44+05:30,"[20164, 19615]"
401,130,2020-07-13T12:25:23+05:30,[20140]
402,130,2020-07-11T18:52:36+05:30,[19615]
403,130,2020-07-10T16:55:56+05:30,"[20128, 19777, 20129, 19907, 21316, 20133, 19871, 20127]"
404,130,2020-07-06T18:47:02+05:30,"[20018, 20019]"
405,130,2020-07-04T18:25:14+05:30,[19618]
406,130,2020-07-03T18:38:22+05:30,[19618]
407,130,2020-07-02T18:28:30+05:30,[20138]
408,130,2020-07-02T17:13:16+05:30,[19614]
409,130,2020-07-02T12:48:16+05:30,[21310]
410,130,2020-07-01T19:36:02+05:30,[19614]
411,130,2020-07-01T17:25:41+05:30,[20164]
412,130,2020-07-01T17:01:41+05:30,"[20018, 20019]"
413,130,2020-06-30T16:22:01+05:30,"[19842, 19878]"
414,130,2020-06-29T18:03:30+05:30,[19614]
415,368,2020-09-17T18:11:23+05:30,"[22211, 22630]"
416,368,2020-09-17T17:35:46+05:30,[22206]
417,368,2020-09-17T17:00:47+05:30,"[22384, 22625, 22307]"
418,368,2020-09-17T14:20:30+05:30,[22206]
419,368,2020-09-16T18:26:50+05:30,"[22384, 22074]"
420,368,2020-09-16T16:50:34+05:30,"[22384, 22211]"
421,368,2020-09-16T12:58:49+05:30,"[21682, 21787]"
422,368,2020-09-15T13:00:54+05:30,"[21682, 21683]"
423,368,2020-09-14T19:16:53+05:30,"[22208, 22074, 22307]"
424,368,2020-09-14T16:47:27+05:30,"[22211, 22630]"
425,368,2020-09-12T18:58:41+05:30,[22211]
426,368,2020-09-12T15:37:47+05:30,[22273]
427,368,2020-09-11T18:21:21+05:30,[22211]
428,368,2020-09-11T13:07:13+05:30,[21788]
429,368,2020-09-10T16:25:47+05:30,[21788]
430,368,2020-09-09T18:41:09+05:30,"[22208, 22630]"
431,368,2020-09-08T17:36:24+05:30,"[22273, 22627, 22383]"
432,368,2020-09-07T16:52:31+05:30,[22625]
433,368,2020-09-05T17:47:46+05:30,"[22208, 22625, 22628, 22629, 22382, 22074]"
434,368,2020-09-05T16:29:15+05:30,[21865]
435,368,2020-09-04T16:59:46+05:30,"[22382, 22383]"
436,368,2020-09-03T17:32:38+05:30,[22273]
437,368,2020-09-02T17:27:32+05:30,[22211]
438,368,2020-09-01T19:21:27+05:30,[21864]
439,368,2020-09-01T16:28:03+05:30,"[22211, 22630]"
440,368,2020-08-31T19:39:18+05:30,[22207]
441,368,2020-08-31T18:31:37+05:30,[22211]
442,368,2020-08-31T17:40:30+05:30,"[22075, 22629]"
443,368,2020-08-29T16:47:38+05:30,[22211]
444,368,2020-08-28T15:28:26+05:30,"[22628, 22382, 22383]"
445,368,2020-08-27T15:30:26+05:30,"[22625, 22074, 22628, 22630]"
446,368,2020-08-26T15:51:53+05:30,"[22208, 22625, 22630]"
447,368,2020-08-24T19:25:39+05:30,"[22211, 22382, 22383]"
448,368,2020-08-24T16:02:20+05:30,[22206]
449,368,2020-08-22T16:01:33+05:30,"[21787, 21788, 21789, 21790]"
450,368,2020-08-21T20:08:20+05:30,[22206]
451,368,2020-08-21T17:19:42+05:30,"[22384, 22382, 22383]"
452,368,2020-08-21T14:05:42+05:30,"[22208, 22307, 22382, 22385, 22074]"
453,368,2020-08-20T18:14:06+05:30,"[22385, 22074, 22307, 22382]"
454,368,2020-08-19T15:39:34+05:30,"[22208, 22074]"
455,368,2020-08-18T15:32:11+05:30,"[22208, 22307, 22076]"
456,368,2020-08-17T19:22:18+05:30,"[21682, 21683, 21677, 21678]"
457,368,2020-08-17T10:44:28+05:30,"[22208, 22307, 22211]"
458,368,2020-08-14T19:43:02+05:30,[21684]
459,368,2020-08-14T17:36:06+05:30,"[22208, 22307, 22211, 22212, 22206]"
460,368,2020-08-13T18:00:19+05:30,"[22208, 22273, 22307]"
461,368,2020-08-12T18:33:35+05:30,"[22208, 22307, 22074, 22211]"
462,368,2020-08-12T14:30:28+05:30,[22307]
463,368,2020-08-11T16:49:58+05:30,"[22074, 22211]"
464,368,2020-08-10T20:01:49+05:30,[22211]
465,368,2020-08-10T18:10:34+05:30,"[22212, 22213]"
466,368,2020-08-10T16:55:02+05:30,"[21787, 21789]"
467,368,2020-08-10T16:41:00+05:30,"[22208, 22273, 22211, 22206]"
468,368,2020-08-08T20:11:17+05:30,"[21864, 21865]"
469,368,2020-08-08T17:27:56+05:30,"[22208, 22273, 22211]"
470,368,2020-08-07T19:04:28+05:30,"[22091, 22092, 22093, 21943, 21944, 21946, 21947]"
471,368,2020-08-07T15:44:48+05:30,[22074]
472,368,2020-08-06T18:53:16+05:30,[22211]
473,368,2020-08-06T14:56:40+05:30,[22208]
474,368,2020-08-05T18:32:25+05:30,[22206]
475,368,2020-08-05T15:01:18+05:30,[22211]
476,368,2020-08-03T21:27:27+05:30,[22211]
477,368,2020-08-01T18:52:55+05:30,[22211]
478,368,2020-08-01T18:35:30+05:30,[22211]
479,368,2020-07-31T20:34:28+05:30,"[22074, 22075, 22206]"
480,368,2020-07-31T17:44:05+05:30,"[22206, 22207]"
481,368,2020-07-30T10:13:54+05:30,[22206]
482,368,2020-07-29T18:29:36+05:30,"[20018, 20019, 21243]"
483,368,2020-07-28T19:31:37+05:30,"[22075, 22076]"
484,368,2020-07-28T17:02:47+05:30,[22074]
485,368,2020-07-27T18:21:45+05:30,"[21864, 21865, 21862]"
486,368,2020-07-27T14:33:17+05:30,"[22073, 22074, 22075, 22076]"
487,368,2020-07-25T17:53:13+05:30,"[22075, 22076]"
488,368,2020-07-25T14:35:57+05:30,[22076]
489,368,2020-07-25T13:36:40+05:30,"[22074, 22075]"
490,368,2020-07-25T11:49:57+05:30,"[20018, 20019]"
491,368,2020-07-23T19:06:48+05:30,[21243]
492,368,2020-07-22T19:40:31+05:30,[22076]
493,368,2020-07-22T15:04:00+05:30,[22073]
494,368,2020-07-21T20:05:17+05:30,[22073]
495,368,2020-07-21T16:40:14+05:30,"[22074, 22077]"
496,368,2020-07-20T18:25:35+05:30,[19497]
497,368,2020-07-20T17:16:13+05:30,"[21864, 21865]"
498,368,2020-07-18T18:12:41+05:30,[21865]
499,368,2020-07-18T17:42:47+05:30,[21862]
500,368,2020-07-17T18:31:23+05:30,[19891]
501,368,2020-07-17T14:32:42+05:30,[21789]
502,368,2020-07-16T17:04:57+05:30,"[19842, 20019, 20018, 19878]"
503,368,2020-07-15T17:52:41+05:30,[21864]
504,368,2020-07-15T16:45:47+05:30,[21695]
505,368,2020-07-14T18:49:33+05:30,[19615]
506,368,2020-07-14T18:04:03+05:30,[19891]
507,368,2020-07-11T20:14:24+05:30,"[20164, 19615]"
508,368,2020-07-10T19:07:39+05:30,"[19842, 19878, 19889, 19890, 19891]"
509,368,2020-07-10T18:20:11+05:30,[19618]
510,368,2020-07-09T16:54:49+05:30,"[19401, 20164, 19615]"
511,368,2020-07-09T13:17:00+05:30,"[20164, 19615]"
512,368,2020-07-08T17:30:28+05:30,[19615]
513,368,2020-07-07T17:43:21+05:30,"[19401, 20164, 19615]"
514,368,2020-07-06T18:54:43+05:30,"[20164, 19615]"
515,368,2020-07-06T18:12:08+05:30,[20140]
516,368,2020-07-04T19:08:23+05:30,[19615]
517,368,2020-07-04T17:54:17+05:30,[20164]
518,368,2020-07-03T17:48:26+05:30,"[19401, 19614]"
519,368,2020-07-03T15:34:51+05:30,[20164]
520,368,2020-07-02T14:28:35+05:30,[19614]
521,368,2020-07-01T18:39:29+05:30,[20164]
522,368,2020-06-30T18:36:54+05:30,[19387]
523,368,2020-06-30T16:59:03+05:30,"[19616, 20164]"
524,368,2020-06-30T15:31:46+05:30,"[19907, 20133, 19626, 19631, 19632, 21242]"
525,368,2020-06-29T16:02:15+05:30,[19614]
526,135,2020-09-17T17:46:18+05:30,"[21536, 21539, 21866, 21868, 21424, 21426, 21427, 21432, 21534]"
527,135,2020-09-17T17:23:56+05:30,"[21504, 21508, 21499, 21500, 21502, 21503]"
528,135,2020-09-17T15:58:11+05:30,"[21873, 21868, 21663]"
529,135,2020-09-16T18:33:42+05:30,[23359]
530,135,2020-09-16T17:43:00+05:30,"[21866, 21868, 22221, 21870, 21873, 21662, 21663]"
531,135,2020-09-15T18:54:01+05:30,"[22220, 22221]"
532,135,2020-09-15T18:29:56+05:30,"[22496, 19397, 21769, 19370, 19403, 19386, 19390]"
533,135,2020-08-06T17:43:23+05:30,[21663]
534,135,2020-08-06T17:31:26+05:30,"[21424, 21425, 21426]"
535,135,2020-08-06T17:00:34+05:30,"[21504, 21473, 21499, 21467, 21500, 21501, 21502]"
536,135,2020-08-06T16:39:15+05:30,"[22089, 22087]"
537,135,2020-08-06T12:53:46+05:30,"[21504, 22221, 21503]"
538,135,2020-08-05T18:09:21+05:30,"[21473, 21499, 21498, 21467, 21500, 21502, 21503]"
539,135,2020-08-04T13:28:31+05:30,"[21662, 21663]"
540,135,2020-08-03T14:48:24+05:30,"[19386, 19404, 19390]"
541,135,2020-08-01T17:41:20+05:30,"[21761, 21758]"
542,135,2020-07-31T17:31:59+05:30,"[21873, 21866, 21868, 21663]"
543,135,2020-07-31T16:33:38+05:30,"[21473, 21498, 21868]"
544,135,2020-07-31T15:38:13+05:30,"[21536, 21539, 21541, 21866, 21868, 21871, 21424, 21873, 21426, 21427, 21425, 21429, 21432, 21433, 21532, 21534]"
545,135,2020-07-31T15:23:01+05:30,"[21536, 21539, 21541, 21866, 21868, 21873, 21532, 21534, 21663]"
546,135,2020-07-30T16:36:27+05:30,"[21866, 21868, 21870]"
547,135,2020-07-30T14:34:39+05:30,"[21507, 21866, 21506, 21868]"
548,135,2020-07-30T14:24:19+05:30,"[21424, 21504, 21426, 21507]"
549,135,2020-07-30T14:02:50+05:30,"[21509, 21499, 21424, 21425, 21426, 21503, 21500, 21502, 21663]"
550,135,2020-07-29T18:09:03+05:30,"[22089, 21942]"
551,135,2020-07-29T15:46:25+05:30,"[19398, 19370, 19381, 19383, 19388, 19390]"
552,135,2020-07-29T15:18:05+05:30,"[19629, 19607]"
553,135,2020-07-28T18:31:15+05:30,"[21473, 21499, 21866, 21868, 21871, 21873, 21467, 21500, 21501, 21502, 21503]"
554,135,2020-07-27T18:13:30+05:30,"[21761, 21762, 21763, 21758]"
555,135,2020-07-27T17:02:39+05:30,"[19386, 19398]"
556,135,2020-07-25T17:04:49+05:30,[19607]
557,135,2020-07-24T19:26:25+05:30,"[21664, 21665, 21666, 21667, 21670, 21671, 21556, 21557, 21558]"
558,135,2020-07-24T16:58:17+05:30,"[19369, 21769]"
559,135,2020-07-24T13:42:08+05:30,"[19629, 19605, 19607]"
560,135,2020-07-23T18:05:26+05:30,"[19388, 19381, 19398]"
561,135,2020-07-23T14:58:46+05:30,"[21504, 21506, 21507, 21508, 21509, 21425, 21426, 21427, 21428, 21429, 21430, 21431, 21432, 21433, 21434, 21435, 21436, 21437, 21440, 21467, 21473, 21866, 21868, 21498]"
562,135,2020-07-23T12:53:50+05:30,[21663]
563,135,2020-07-23T12:04:41+05:30,"[21866, 21424, 21425, 21426, 21663]"
564,135,2020-07-22T17:18:44+05:30,[19532]
565,135,2020-07-21T19:24:41+05:30,"[20160, 20162, 20152, 20149, 20150, 20120, 20153, 20159]"
566,135,2020-07-21T17:25:36+05:30,[19607]
567,135,2020-07-21T17:20:05+05:30,[19629]
568,135,2020-07-20T18:55:35+05:30,"[21761, 21762, 21758, 21759]"
569,135,2020-07-18T18:19:56+05:30,"[20162, 20152, 20149, 20150, 20151, 20120, 20153, 20156, 20159]"
570,135,2020-07-18T13:48:09+05:30,"[19377, 19381, 19607]"
571,135,2020-07-17T14:22:38+05:30,[21769]
572,135,2020-07-17T14:00:36+05:30,"[19372, 21269]"
573,135,2020-07-17T12:53:50+05:30,"[19400, 19370, 19388, 19397]"
574,135,2020-07-16T19:21:06+05:30,"[21664, 21665, 21666, 21667, 21670, 21556, 21557]"
575,135,2020-07-16T14:25:04+05:30,"[21662, 21663]"
576,135,2020-07-16T14:02:29+05:30,"[21866, 21868, 21424, 21425, 21873, 21502, 21663]"
577,135,2020-07-16T12:46:21+05:30,"[21873, 21866, 21663]"
578,135,2020-07-15T14:12:18+05:30,"[20160, 20161, 20149, 20150, 20152, 20154, 20156, 20157]"
579,135,2020-07-14T18:28:47+05:30,"[21760, 21761, 21758, 21759]"
580,135,2020-07-13T17:39:10+05:30,"[19602, 19629]"
581,135,2020-07-13T17:37:21+05:30,"[19602, 19605, 19606, 19629]"
582,135,2020-07-13T17:13:20+05:30,"[19602, 19605, 19607]"
583,135,2020-07-13T12:02:00+05:30,[19607]
584,135,2020-07-11T18:37:56+05:30,"[20151, 20152, 20154, 20156, 20158]"
585,135,2020-07-10T17:03:53+05:30,"[21504, 21507, 21662, 21663]"
586,135,2020-07-10T16:49:58+05:30,"[21506, 21507]"
587,135,2020-07-10T16:33:30+05:30,"[21504, 21425, 21426, 21507]"
588,135,2020-07-10T15:52:12+05:30,"[21473, 21498]"
589,135,2020-07-09T17:09:22+05:30,"[21424, 21425, 21426]"
590,135,2020-07-09T11:33:35+05:30,"[19602, 19605, 19606, 19629]"
591,135,2020-07-08T17:51:47+05:30,[19607]
592,135,2020-07-07T18:32:16+05:30,[21524]
593,135,2020-07-04T10:26:35+05:30,[19812]
594,135,2020-07-02T15:19:49+05:30,"[19376, 19380, 19405]"
595,135,2020-07-01T13:45:20+05:30,"[19400, 19381]"
596,135,2020-06-29T16:30:19+05:30,"[20148, 19532]"
597,135,2020-06-29T15:06:42+05:30,[19999]
598,702,2020-09-17T17:21:45+05:30,"[21475, 21491, 21484, 18764]"
599,702,2020-09-17T15:46:08+05:30,"[21714, 21706, 21988, 21989]"
600,702,2020-09-16T15:38:21+05:30,"[14848, 14849, 14850, 14851, 14846]"
601,702,2020-09-14T21:10:36+05:30,"[21729, 21988, 21989, 21706, 21714, 21716]"
602,702,2020-09-09T12:13:05+05:30,"[19145, 19146, 22875, 22877, 22878]"
603,702,2020-09-07T17:45:15+05:30,"[21474, 21475, 21476, 21477, 21478, 18767]"
604,702,2020-09-02T21:12:10+05:30,"[17312, 17313, 17315, 21828, 17307, 17318, 17316, 17303, 17329, 17331, 17332, 17301, 17334, 17335, 17333, 17304, 21851, 17309]"
605,702,2020-08-28T18:12:08+05:30,"[21474, 21477, 21478, 21482, 21483, 21484, 21486, 18767, 21487, 21489, 21490, 21491, 21492, 21493, 21488, 18783]"
606,702,2020-08-21T19:21:49+05:30,"[17301, 17303, 17304, 17307, 17309, 17312, 17313, 17315, 17316, 17318, 17321, 17322, 17324, 17325, 17329, 17331, 17332, 17333, 17334, 17335, 21828, 21851]"
607,702,2020-08-20T11:00:26+05:30,"[17312, 17313, 17315, 21828, 17307, 17318, 17322, 17324, 17325, 17303, 17331, 17301, 17334, 17335, 17333, 17304, 21851, 17309]"
608,702,2020-08-13T21:31:28+05:30,[22064]
609,702,2020-08-12T18:27:37+05:30,"[14849, 14850, 14851, 14846, 14847]"
610,702,2020-08-11T13:31:43+05:30,"[18764, 18767, 18781, 18783, 21474, 21475, 21476, 21477, 21478, 21479, 21482, 21483, 21484, 21487, 21488, 21489, 21490, 21491, 21493]"
611,702,2020-08-10T15:02:41+05:30,"[21989, 21729, 21963, 21965]"
612,702,2020-08-05T11:38:03+05:30,[21729]
613,702,2020-08-04T14:18:33+05:30,"[18704, 22038]"
614,702,2020-07-25T13:26:26+05:30,"[18722, 18756, 22022, 22023, 18730, 18700, 18732, 22030, 22064, 18738, 18709, 22013]"
615,702,2020-07-22T14:54:41+05:30,"[22080, 22081, 22082, 22083, 22084, 22086, 22094, 22095, 22065, 22066, 22067, 22068, 22069, 22070, 22071, 22072, 22079]"
616,702,2020-07-22T12:22:13+05:30,"[21729, 21988, 21989, 21706, 21963, 21965, 21723]"
617,703,2020-09-17T17:17:36+05:30,"[22502, 22950, 19497, 22955, 22956, 19631, 22290, 22365]"
618,703,2020-09-16T19:29:31+05:30,"[19847, 19849, 19850, 19851, 22287, 22289, 22290, 22291, 19619, 22308, 22309, 19621, 19623, 19624, 19625, 19626, 19627, 19497, 19630, 19631, 19632, 19633, 22326, 21315, 22225, 22361, 22362, 21212, 22365, 22502, 21991, 19817, 19818, 21361, 21362, 21363, 19825]"
619,703,2020-09-16T17:45:23+05:30,"[19847, 19624, 22287, 22290, 22365]"
620,703,2020-09-16T16:14:54+05:30,[19847]
621,703,2020-09-16T12:54:32+05:30,[19555]
622,703,2020-09-15T18:50:33+05:30,[22995]
623,703,2020-09-15T16:58:04+05:30,"[22955, 22285, 22289, 22290, 22291, 22292]"
624,703,2020-09-15T12:03:54+05:30,"[21248, 22365, 22502]"
625,703,2020-09-14T16:08:04+05:30,"[19497, 19631]"
626,703,2020-09-14T14:22:01+05:30,"[22502, 19497, 19849, 22955, 22957, 19630, 19631, 22285, 19633, 22289, 22290, 22291, 22365]"
627,703,2020-09-12T20:13:44+05:30,"[19457, 19458, 19459, 19461, 19463, 21275, 21276, 21277, 21278, 21285, 21288, 21289, 21290, 21291, 21293, 21298, 21299, 19645, 19646]"
628,703,2020-09-12T17:20:59+05:30,[19555]
629,703,2020-09-12T16:41:37+05:30,"[19619, 22309, 19623, 19624, 19625, 19850, 19627, 21991, 19825, 22326, 21212]"
630,703,2020-09-12T13:00:23+05:30,"[19632, 19850, 22290, 19631]"
631,703,2020-09-11T18:15:59+05:30,[22995]
632,703,2020-09-11T18:04:44+05:30,"[19497, 19849, 19625]"
633,703,2020-09-11T13:56:39+05:30,"[19619, 19623, 19624, 19817, 19818, 19825, 21212]"
634,703,2020-09-10T17:09:35+05:30,"[22309, 19847, 19497, 19849, 19631, 21361, 21362, 22225, 21238, 22326]"
635,703,2020-09-10T15:56:40+05:30,"[19619, 19847, 19624, 19849, 19818, 19851]"
636,703,2020-09-10T15:07:39+05:30,"[22289, 22290, 19851, 22365]"
637,703,2020-09-09T20:24:22+05:30,[22995]
638,703,2020-09-09T19:16:49+05:30,"[21315, 19620, 19621, 22950, 19624, 22955, 19627, 19631, 21361, 21362, 22290, 19825, 22362, 22365]"
639,703,2020-09-09T17:26:13+05:30,"[22950, 19847, 19849, 22955, 22957, 22289, 22291, 22326]"
640,703,2020-09-09T15:27:21+05:30,"[22502, 19849, 19851, 22225, 21363, 21238, 22326, 21240, 22365]"
641,703,2020-09-08T18:21:47+05:30,[22995]
642,703,2020-09-08T16:04:11+05:30,"[22976, 22994, 22995, 22970, 22971, 22975]"
643,703,2020-09-07T18:12:12+05:30,[22995]
644,703,2020-09-07T16:50:22+05:30,"[22112, 19502, 19311, 19504, 19505]"
645,703,2020-09-05T19:08:34+05:30,[19627]
646,703,2020-09-05T17:26:11+05:30,"[19555, 19623, 19625, 19626, 19627, 21241]"
647,703,2020-09-05T15:04:45+05:30,[19497]
648,703,2020-09-05T12:13:55+05:30,[19555]
649,703,2020-09-05T11:14:06+05:30,"[19849, 19847]"
650,703,2020-09-04T16:57:13+05:30,"[21248, 21315, 19847, 19624, 19849, 19850, 19497, 19625, 19631, 19632, 21362, 22162, 22291, 22326, 19768, 22362, 21212]"
651,703,2020-09-04T15:37:02+05:30,[19555]
652,703,2020-09-04T15:07:46+05:30,"[19497, 19626, 22225, 21363, 21241]"
653,703,2020-09-03T15:21:48+05:30,"[19619, 22308, 19621, 19623, 19624, 19625, 19626, 19627, 19818, 19850, 21991, 19497, 19825, 21212]"
654,703,2020-09-02T17:10:19+05:30,"[19497, 19850, 19630, 19631, 19632, 19633, 19868]"
655,703,2020-09-02T16:40:46+05:30,"[22502, 19847, 19849, 19626, 19627, 19851, 19631, 21361, 21362, 22365]"
656,703,2020-09-02T16:02:35+05:30,"[19626, 19627]"
657,703,2020-09-01T19:50:33+05:30,"[22309, 22287, 22289, 22291, 22326, 21238, 22365]"
658,703,2020-09-01T15:27:50+05:30,"[21315, 19623, 19850, 22287, 22289, 19825, 22292, 21241, 21242]"
659,703,2020-08-31T19:31:22+05:30,"[19632, 19497, 22365, 19631]"
660,703,2020-08-31T18:31:54+05:30,"[19497, 19626, 19627, 19849]"
661,703,2020-08-31T17:43:03+05:30,"[22308, 22502, 19847, 19849, 21361, 21362, 22365]"
662,703,2020-08-31T14:27:48+05:30,"[19624, 19625, 19849, 19847]"
663,703,2020-08-29T17:09:24+05:30,[19555]
664,703,2020-08-28T18:04:32+05:30,"[22502, 19849, 19626, 19850, 22365]"
665,703,2020-08-28T17:50:34+05:30,"[21315, 19851, 22362]"
666,703,2020-08-28T14:39:54+05:30,"[19624, 19497, 19626, 21991]"
667,703,2020-08-27T19:21:01+05:30,"[22308, 22309, 19847, 19624, 19625]"
668,703,2020-08-27T17:56:40+05:30,"[22502, 19623, 19497, 22285, 19632, 22288, 22365]"
669,703,2020-08-27T17:36:02+05:30,"[21248, 19847, 19849, 19850, 22162, 19619, 22309, 19623, 19624, 19625, 19497, 19627, 19631, 19632, 22326, 21315, 22225, 22362, 21212, 22365, 22502, 19825, 21241, 21242]"
670,703,2020-08-27T16:28:38+05:30,"[19619, 19625, 19818, 19817, 21212]"
671,703,2020-08-27T16:07:03+05:30,"[22502, 19626, 19850, 19631, 19632, 22009, 22365]"
672,703,2020-08-27T15:23:07+05:30,"[19626, 19627, 21212]"
673,703,2020-08-27T15:08:01+05:30,"[21315, 22287, 22289, 22290, 22362]"
674,703,2020-08-26T17:33:38+05:30,"[19825, 20119]"
675,703,2020-08-26T16:43:52+05:30,"[21240, 22277, 22502]"
676,703,2020-08-25T17:55:26+05:30,[19627]
677,703,2020-08-25T17:30:30+05:30,"[21826, 22309, 19847, 19497, 19850, 22286, 19631, 22287, 22289, 22290, 22326]"
678,703,2020-08-25T15:59:46+05:30,[19555]
679,703,2020-08-25T15:02:57+05:30,"[21250, 22277, 19847, 19849, 22365]"
680,703,2020-08-24T14:35:51+05:30,"[21248, 21315, 19847, 19623, 19849, 19497, 19851, 19624, 19625, 22286, 19631, 22287, 19825, 22225, 21363, 22326]"
681,703,2020-08-24T13:43:51+05:30,"[19624, 19626, 22309, 19850]"
682,703,2020-08-24T10:48:47+05:30,[20119]
683,703,2020-08-22T18:55:25+05:30,[19555]
684,703,2020-08-22T17:48:59+05:30,"[19555, 19623]"
685,703,2020-08-22T15:52:41+05:30,[19555]
686,703,2020-08-21T18:04:21+05:30,"[22285, 22287, 22288, 22289, 22290, 22297, 22309, 19497, 19625, 19631, 19632, 22326, 21825, 21315, 22225, 22362, 19818, 21363, 21241]"
687,703,2020-08-21T17:10:42+05:30,"[22289, 22290]"
688,703,2020-08-21T15:41:41+05:30,"[19623, 19624, 19625, 19847, 19825]"
689,703,2020-08-20T20:13:46+05:30,"[19850, 21773, 21774, 22162, 21778, 21779, 21780, 21783, 21785, 21786, 19868, 22308, 21158, 21159, 21161, 19630, 22326, 19780, 19781, 22365, 22366, 21363, 21238, 21241, 21242]"
690,703,2020-08-20T15:28:57+05:30,"[22308, 22289, 22290, 22291, 22365]"
691,703,2020-08-19T17:07:03+05:30,"[21250, 19870, 21315, 19851, 21773, 22287, 22288, 22289, 22290, 22291, 22292, 21363, 22326, 22365, 19869]"
692,703,2020-08-19T16:46:50+05:30,[19555]
693,703,2020-08-18T19:31:04+05:30,"[19633, 21363, 22225, 19630]"
694,703,2020-08-18T17:38:07+05:30,"[19624, 19825, 21250, 22277]"
695,703,2020-08-18T17:15:16+05:30,"[22286, 22287, 22289, 22290, 22292]"
696,703,2020-08-18T15:49:13+05:30,"[19626, 19627, 21212]"
697,703,2020-08-18T15:21:18+05:30,"[19626, 19627, 22277]"
698,703,2020-08-18T14:47:35+05:30,"[19849, 21250, 22277, 19847]"
699,703,2020-08-17T15:25:12+05:30,"[21248, 22277, 19847, 19849, 19850, 19851, 21773, 21774, 21778, 21779, 21780, 22162, 21783, 19869, 19870, 20127, 20128, 20129, 20130, 22308, 22309, 19497, 19626, 19627, 19630, 19631, 19632, 19633, 22326, 21825, 21826, 21315, 22225, 21363]"
700,703,2020-08-17T14:09:14+05:30,"[19497, 19849, 19847]"
701,703,2020-08-17T10:48:12+05:30,"[21212, 19620]"
702,703,2020-08-14T20:12:22+05:30,"[19497, 19630, 19631, 19633, 22225, 21363]"
703,703,2020-08-14T18:21:01+05:30,"[19619, 21991, 19626, 19627, 19818, 22225, 21212]"
704,703,2020-08-14T16:12:27+05:30,"[19619, 19847, 21991, 19497, 19631, 19632]"
705,703,2020-08-14T15:11:19+05:30,"[19624, 21991]"
706,703,2020-08-13T19:02:19+05:30,[19555]
707,703,2020-08-13T18:01:18+05:30,"[19847, 19849, 19632, 22289, 22326, 19869, 19870]"
708,703,2020-08-13T17:28:47+05:30,"[19619, 22309, 19847, 19625, 22225, 22162, 22289, 22326, 20119, 22009]"
